PostId,TypeId,IsBest,Score,API,Sentences
21881283,2,0,1,javax.xml.bind.JAXB,For this small XML (and not only) I would recommend that you take a look at JAXB.
18576293,2,0,2,javax.xml.bind.JAXB,You could also use JAXB to (de)serialize XMLs (or to (un)marshal as they call it).
18582252,1,0,1,javax.xml.bind.JAXB,JAXB - trying to marshall a java object from external jar.
18582276,2,1,1,javax.xml.bind.JAXB,A JAXB implementation does not require any annotations on a model class so it would apply the default mappings to it.
18583809,2,1,1,javax.xml.bind.JAXB,"You can use JAXB to unmarshal the xml into Java object, with which you can read selective elements easily."
18583809,2,1,1,javax.xml.bind.JAXB,"With JAXB, the given XML can be represented in Java as follows : enderEmit element : code."
18583892,1,0,2,javax.xml.bind.JAXB,I need to convert a list of object from java into xml files using JAXB.
18640635,2,1,3,javax.xml.bind.JAXB,JAXB (JSR-222) implementations do not alter the List when marshalling an object to XML1.
18640635,2,1,3,javax.xml.bind.JAXB,In this case JAXB implementation would cause the list to change as the data is accessed.
18584943,1,0,3,javax.xml.bind.JAXB,AccessOrder for Properties in JAXB.
18584943,1,0,3,javax.xml.bind.JAXB,I have to do it into xml file using JAXB using the same order in class.
18585123,2,0,4,javax.xml.bind.JAXB,JAXB and property ordering For additional check  If you are converting xml to Java object you should use sequence element if you are validating via xsd.
18589844,2,1,3,javax.xml.bind.JAXB,This means that when the JAXB (JSR-222) implementation introspects the class it may not see the fields/properties in the same order that you specified them in.
18586006,1,0,1,javax.xml.bind.JAXB,When I unmarshal using JAXB I get the objects properly but I do not know which one is present unless I check all 26 for null.
18587023,2,0,2,javax.xml.bind.JAXB,"You should use JAXB for this task, it's a Java standard for converting XML files into objects."
18587374,2,0,1,javax.xml.bind.JAXB,You can use JAXB to create an object representation of your XML file.
18587374,2,0,1,javax.xml.bind.JAXB,"With JAXB, you can create an instance of ""NewDataSet"" which will in turn contain a list of ""Table"" objects."
18587374,2,0,1,javax.xml.bind.JAXB,"Now using JAXB unmarshaller you can create an instance of ""NewDataSet"": code."
18587374,2,0,1,javax.xml.bind.JAXB,Ref: Java Architecture for XML Binding (JAXB)
18591283,1,0,1,javax.xml.bind.JAXB,Why is a field with a JAXB object not recognized as persistent state by OpenJPA?
18591283,1,0,1,javax.xml.bind.JAXB,I want to persist the XML of a JAXB object in a CLOB column in the table of the owning entity.
18593046,1,0,2,javax.xml.bind.JAXB,How to get an one attribute alone in Xml String using JAXB from the below class : for example :  code.
18593329,2,0,2,javax.xml.bind.JAXB,Using JAXB... you need to generate xsd for your xml output.
18593329,2,0,2,javax.xml.bind.JAXB,Then you can generate JAXB binding class from XSD.
18593329,2,0,2,javax.xml.bind.JAXB,Then you use JAXB marshaling/unmarshaling to get beans from xml and vice versa.
18593418,1,0,2,javax.xml.bind.JAXB,JAXB dateTime format after XML generation.
18593808,2,0,1,javax.xml.bind.JAXB,Have you tried JAXB?
18593808,2,0,1,javax.xml.bind.JAXB,"""Java Architecture for XML Binding (JAXB) allows Java developers to map Java classes to XML representations."""
18594577,2,0,0,javax.xml.bind.JAXB,Here is how you can map your XML representation to Java classes with JAXB: In the given XML the ContactInfo element contains a list of contact child elements.
18594577,2,0,0,javax.xml.bind.JAXB,"Now, by using JAXB you can read your xml file as follows: code."
18605340,1,0,1,javax.xml.bind.JAXB,How to remove the tag in XML using JAXB.
18605340,1,0,1,javax.xml.bind.JAXB,I'm using JAXB to convert java object into xml file.
18605880,2,1,3,javax.xml.bind.JAXB,The wrapper tag orders can be configured using JAXB annotation @XmlElementWrapper.
18609024,1,0,1,javax.xml.bind.JAXB,"Of course I could parse this myself, building index maps and then linking all the generated classes together as required, however I was wondering if JAXB was capable of supporting this itself."
18609024,1,0,1,javax.xml.bind.JAXB,I would also like to unmarshal the data without creating JAXB annotated classes for the elements that I'm not interested in.
18609216,1,0,1,javax.xml.bind.JAXB,Customize JAXB (xjc) binding compiler to instantiate list member with empty list.
18611294,1,0,1,javax.xml.bind.JAXB,Force JAXB to Interpret Empty Element as Null not Empty String.
18611294,1,0,1,javax.xml.bind.JAXB,I have one particular element in an XSD schema that I'd like JAXB to treat empty element content as null rather than the empty string.
18611294,1,0,1,javax.xml.bind.JAXB,"I've seen this answer for marshalling empty string to null globally, and I'm stuck with the RI of JAXB so I'm guessing this won't work for me."
18640384,2,0,1,javax.xml.bind.JAXB,"Since this is just for one element, below is one way you could get this to work with any JAXB implementation."
18616760,2,1,1,javax.xml.bind.JAXB,"-- EDIT The reason why your code worked using org.jboss.resteasy.resteasy-jackson-provider but not with org.jboss.resteasy.resteasy-jettison-provider resides on the fundamental difference between the two providers:  the former (jackson) relies on a JavaBean model, discovering the properties of the objects to serialize, and needs no type information the latter (jettyson) relies on the JAXB annotations, so it needs the underlying type information, erased by the compiler."
18640849,2,1,1,javax.xml.bind.JAXB,"By default a JAXB implementation will treat public properties and annotated fields as mapped (see:  http://blog.bdoughan.com/2011/06/using-jaxbs-xmlaccessortype-to.html), this is causing the conflict in your use case: code."
18640849,2,1,1,javax.xml.bind.JAXB,"JAXB & Inheritance I have written a lot about JAXB and inheritance, you may find the following helpful:  http://blog.bdoughan.com/search/label/Inheritance"
18617998,1,0,2,javax.xml.bind.JAXB,Issue with the blank non mandatory date field in JAXB in SOAP UI.
18638960,2,0,0,javax.xml.bind.JAXB,"To be valid with the XML schema an optional element should be represented as an absent node.,  Why the Base Problem is Impacting You All JAXB implementations will recognize that empty String is not a valid value for xsd:date."
18638960,2,0,0,javax.xml.bind.JAXB,"The implementation of JAX-WS you are using, leverages EclipseLink MOXy as the JAXB provider."
18638960,2,0,0,javax.xml.bind.JAXB,This has since been fixed in the following bug:  http://bugs.eclipse.org/369994   Work Around If you are using the JAXB APIs directly you could simply override the default ValidationEventHandler.
18638960,2,0,0,javax.xml.bind.JAXB,jaxb.properties In a standalone example to use MOXy as your JAXB provider you need to include a file called jaxb.propeties in the same package as your domain model with the following entry (see:  http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
23022153,2,0,1,javax.xml.bind.JAXB,"For complex object models, you may want to consider using JSON or XML binding instead of URL-encoded string to pass your objects to your resource call so you can rely on JAXB framework?"
23022153,2,0,1,javax.xml.bind.JAXB,The Jersey Client library is compatible with JAXB and can handle all the marshaling transparently for you if you annotate your classes @XmlElementRoot.
18637918,1,0,2,javax.xml.bind.JAXB,Unmarshalling a date from an XML file to XMLGregorianCalendar using JAXB.
18637918,1,0,2,javax.xml.bind.JAXB,"After unmarshalling the xml file using JAXB, I get the value in the startDate tag in my java class as follows :  code."
18641927,1,0,0,javax.xml.bind.JAXB,i used JAXB parser and genarated a class  code.
18642426,1,0,1,javax.xml.bind.JAXB,Creating read only classes from XSD files using JAXB.
18642426,1,0,1,javax.xml.bind.JAXB,I would like for the classes produced by the JAXB code generator to have no set methods included within them.
18645417,1,0,1,javax.xml.bind.JAXB,Compiler error in java generics code to clone JAXB object.
18645417,1,0,1,javax.xml.bind.JAXB,Below (at the end of this question) is a generic JAXB marshaller/unmarshaller that uses Java generics.
18645417,1,0,1,javax.xml.bind.JAXB,It can marshal/unmarshal JAXB objects with one line: code.
18645417,1,0,1,javax.xml.bind.JAXB,"I also needed to clone some of these objects, so I used marshall and unmarshall to deep clone any JAXB object."
19586415,2,0,0,javax.xml.bind.JAXB,It shows 2 options to generate XML or JAXB classes.
18654910,1,0,1,javax.xml.bind.JAXB,I want to create XML document with specified XML Schema file using JAXB.
18663847,2,0,0,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
18663847,2,0,0,javax.xml.bind.JAXB,jaxb.properties To specify MOXy as your JAXB provider you need to include a file called jaxb.properties in the same package as your domain model with the following entry (see: http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
18666529,2,0,1,javax.xml.bind.JAXB,"The point is, for anything but the most simple, narrow marshalling functionality, the short term pain of ramping up on a 3rd party framework like JAXB is going to be astoundingly less than the long term pain of writing, enhancing and maintaining your own implementation."
18666529,2,0,1,javax.xml.bind.JAXB,"So, when you move beyond school assignments and start building more complex apps, seriously consider investing the time to learn existing frameworks and libraries for common tasks - such as JAXB for marshalling."
18666107,2,0,0,javax.xml.bind.JAXB,JAXB (JSR-222) is pretty easy to use.
18666107,2,0,0,javax.xml.bind.JAXB,"Domain Model JAXB doesn't require any annotations (see: http://blog.bdoughan.com/2012/07/jaxb-no-annotations-required.html), but including a root element makes things a bit easier."
18665617,1,0,0,javax.xml.bind.JAXB,Can jersey clients POST a JAXB object to the server using JSON?
18665617,1,0,0,javax.xml.bind.JAXB,I'm finding a lot of examples of how to set up a jersey server so that it can produce and consume JAXB bound objects but I'm having trouble finding examples of how to get the client to post the same JAXB bound object.
18665617,1,0,0,javax.xml.bind.JAXB,"If this were a traditional webservice, I would use JAXB to generate an object for the client to use and send over the generated class."
18668569,1,0,4,javax.xml.bind.JAXB,How to change JAXB Marshaller line separator?
18676105,1,0,1,javax.xml.bind.JAXB,How to unmarshal a non-hierarchical relationship with Java's JAXB library?
18676105,1,0,1,javax.xml.bind.JAXB,I'm attempting to unmarshal the following XML with Java's JAXB library.
18685656,1,0,0,javax.xml.bind.JAXB,i parsed the response using JAXB.
18685708,2,0,0,javax.xml.bind.JAXB,JAXB likely consumes the InputStream and then closes it.
18685708,2,0,0,javax.xml.bind.JAXB,Then pass a new InputStream to JAXB made from the bytes of content.
18715231,2,1,2,javax.xml.bind.JAXB,"The classes JAXB, JAXBContext, Marshaller etc."
18699388,2,1,1,javax.xml.bind.JAXB,"But I would consinder using JAXB.unmarshal(file, clazz) for reading and JAXB.marshal(object, file) for writing."
18699331,1,0,2,javax.xml.bind.JAXB,JAXB Root Class Rename using binding.xml.
18700196,1,0,4,javax.xml.bind.JAXB,"The web app in question also periodically sends a status message to remote server in xml format, all the XML binding is done with JAXB 2.1.13."
18700196,1,0,4,javax.xml.bind.JAXB,The JAXB binding does not appear to be working properly after initial deployment.
18700196,1,0,4,javax.xml.bind.JAXB,It seems like the JAXB context should be created every time this gets executed.
18706679,2,1,0,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
18725035,1,0,1,javax.xml.bind.JAXB,How can I generate documentation for my Jersey REST API that uses JSON JAXB binding?
18725035,1,0,1,javax.xml.bind.JAXB,Now that I've figured out how to use JAXB generate JSON I can request/respond with it on my server and I'd like to figure out how I can generate useful documentation for human beings that are not using Java.
18725405,1,0,1,javax.xml.bind.JAXB,"Update, why I need this: Our Web Application allows users to create custom DB search queries, these can be saved/loaded to/from a database (using JAXB)."
18737397,2,1,1,javax.xml.bind.JAXB,Java 1.6 version comes with inbuilt JAXB version and hence one can directly use it.
18737384,1,0,1,javax.xml.bind.JAXB,JAXB how to handle inheritance.
18746744,1,0,1,javax.xml.bind.JAXB,Is this prossible for example by using an JAXB binding file?
18747801,2,0,1,javax.xml.bind.JAXB,You can provide a one-to-one mapping of values by providing a JAXB bindings file.
18747801,2,0,1,javax.xml.bind.JAXB,"Alternatively, you could provide the JAXB bindings inline within the schema, but I do not like that approach because it clutters the schema with implementation details that will probably not apply to everyone."
18768817,2,0,0,javax.xml.bind.JAXB,"What you need is not XJC, but a different JAXB tool namely schemagen."
24408709,2,0,0,javax.xml.bind.JAXB,"I had the same error and I was using Soap1.1, I've noticed that the WS was exposed by Spring throgh the @SoapAction annotation and my client generated with Spring WS and JAXB did not set any soapAction by default, so I had to use a SoapActionCallback to set it with the SoapAction specified in WSDL for that operation."
18768606,1,0,0,javax.xml.bind.JAXB,Apache CXF/JAXB Generate default constructor for required elements/attributes.
18768606,1,0,0,javax.xml.bind.JAXB,"I've searched quite a while (CXF, JAXB options) but found nothing yet."
18769727,1,0,0,javax.xml.bind.JAXB,JAXB Create New Element Using binding XML.
18769727,1,0,0,javax.xml.bind.JAXB,I'm using XJC to create JAXB annotated Java classes based on a schema file.
18770277,2,0,0,javax.xml.bind.JAXB,"To the best of my knowledge, JAXB only intends to provide support for parsing/writing valid XML documents."
18770277,2,0,0,javax.xml.bind.JAXB,"While there are certainly some errors in XML documents that JAXB will read/write if you don't turn on validation, I would say that this is a side-effect of the implementation rather than a design requirement."
18770277,2,0,0,javax.xml.bind.JAXB,I don't know of a way to get JAXB to create the extra property that you are looking for.
18770277,2,0,0,javax.xml.bind.JAXB,"It is possible to get the JAXB-generated classes to extend a class of your choosing, which could have the extra property."
18780032,1,0,1,javax.xml.bind.JAXB,My AdaptedMap looks like this (credits to JAXB: how to marshall map into <key>value</key>): code.
18780032,1,0,1,javax.xml.bind.JAXB,And the MapAdapter looks like this (credits to JAXB: how to marshall map into <key>value</key>): code.
18783683,1,0,2,javax.xml.bind.JAXB,"I know there are some example such as : JAXB, xmapper etc.."
18784546,2,1,3,javax.xml.bind.JAXB,"If You wnat to use JAXB, first of all, You need to create main model, that looks like this: code."
18784546,2,1,3,javax.xml.bind.JAXB,"To unmarshall XML with JAXB, create context for your class model: code."
18784760,2,0,1,javax.xml.bind.JAXB,"With JAXB, you can create the required  Java classes as below: code."
18784760,2,0,1,javax.xml.bind.JAXB,Ref: Java Architecture for XML Binding (JAXB)
18786094,2,0,1,javax.xml.bind.JAXB,"I took a visitor-like approach with type conversion, the same way JAXB works."
18796390,1,0,0,javax.xml.bind.JAXB,Java JAXB Date Format.
18797471,2,0,1,javax.xml.bind.JAXB,"You can also invent your own file format for storing these objects, maybe as JSON object and use something like Jackson to serialze / deserialize them, or JAXB if you want to store to XML ... etc."
18808635,2,0,0,javax.xml.bind.JAXB,"When facing the problem of (de)serialization or (un)marshalling, I turned to JAXB to (de)serialize json or xml."
18808635,2,0,0,javax.xml.bind.JAXB,You can find a tutorial about JAXB in general right here.
18808635,2,0,0,javax.xml.bind.JAXB,"For using MOXy as your JAXB provider, this shows all the necessary code and links to anything else you need to know to (de)serialize/(un)marshal your objects."
18836245,2,1,1,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-22) expert group.
18836245,2,1,1,javax.xml.bind.JAXB,Based on this statement I can tell that you are using the EclipseLink MOXy implementation of JAXB (JSR-222).
18830799,2,1,0,javax.xml.bind.JAXB,Instead I used a JAXB marshall method that took my response outpustream as parameter and directly wrote the XML in there.
18828327,1,0,3,javax.xml.bind.JAXB,I generate XML schema (XSD) from Java classes with JAXB.
18828327,1,0,3,javax.xml.bind.JAXB,"So, how can I force the generation of static attributes in XSD with JAXB?"
18833849,2,1,2,javax.xml.bind.JAXB,"As of JAXB 2.2, there isn't standard JAXB (JSR-222) metadata that can add to your model to cause the fixed attribute to appear in the generated XML Schema."
18844782,1,0,1,javax.xml.bind.JAXB,Programmatically validate JAXB pojos.
18844782,1,0,1,javax.xml.bind.JAXB,We have a jaxws based webservice that uses JAXB pojos to define the model.
18851516,1,0,4,javax.xml.bind.JAXB,Tomcat and JAXB memory leaks.
18851516,1,0,4,javax.xml.bind.JAXB,"We use JAXB, sun implementation, in our app."
18851516,1,0,4,javax.xml.bind.JAXB,"When stopping Tomcat (6 or 7) there is a severe memory leak logged in the catalina log file listing all the JAXB classes that we have in our application, two sets in two different packages."
18851516,1,0,4,javax.xml.bind.JAXB,http://people.apache.org/~markt/presentations/2010-11-04-Memory-Leaks-60mins.pdf Any other suggestions as to how to fix this memory leak in JAXB running on Tomcat.
18852542,2,1,6,javax.xml.bind.JAXB,After going back through all the different posts I noticed mention of placing JAXB lib into the shared lib of Tomcat.
19008907,2,0,0,javax.xml.bind.JAXB,There is JAXB that in the new version can purely with annotations store/load class objects to/from XML.
19008907,2,0,0,javax.xml.bind.JAXB,(You need not use full JAXB with XSD.)
18861991,1,0,3,javax.xml.bind.JAXB,I'm trying to accomplish that through JAX-WS / JAXB customization file like this: code.
20491805,2,0,0,javax.xml.bind.JAXB,I think it usefull custimization for a mixed type following JAXB adjust: code.
20491805,2,0,0,javax.xml.bind.JAXB,You can add external JAXB binding files to wsimport whith -b parameter.
20491805,2,0,0,javax.xml.bind.JAXB,May be help this answer to accomplish your JAX-WS / JAXB customization file.
18868815,1,0,1,javax.xml.bind.JAXB,JAXB Umarshaller error.
18868815,1,0,1,javax.xml.bind.JAXB,I am trying to generate Object from XML using JAXB.
18870458,2,0,1,javax.xml.bind.JAXB,"The best you're likely to find is an O(n log n) or O(log n) algorithm; see the Big O Cheatsheet I recommend you review existing frameworks that will enable parsing of this structure:  Xstream JAXB XML Beans  If you're happy with XOM, don't bother moving across, but I believe you need to consider the structure of data when you're searching, such as using an index, or store it in an efficient form -- e.g."
18873630,1,0,1,javax.xml.bind.JAXB,Scenario: On click of a Submit button I have unmarshalled the XML to Java and then displaying the Java objects(created a formbean and mapped the JAXB java Objects to this formbean - PolicyForm and using this formbean to display in JSP) in the JSP.
18874392,1,0,0,javax.xml.bind.JAXB,Displaying the ACORD JAXB Java elements in JSP in Struts2.
18874392,1,0,0,javax.xml.bind.JAXB,Issue: I am facing few issues while setting the acordform to Policformbean.May I know if using JAXB is the best approach for me to display the XML element values when Acord XML is used?
18874392,1,0,0,javax.xml.bind.JAXB,"If anyone has worked on JAXB conversion from Acord XML to Java object values, please guide me."
18876550,1,0,3,javax.xml.bind.JAXB,Using MOXY's JAXB Implementation using annotations based + on the fly mapping.
18876550,1,0,3,javax.xml.bind.JAXB,I've been looking for a way to dynamically modify certain model/xml mapping and found the MOXY's JAXB implementation.
18876550,1,0,3,javax.xml.bind.JAXB,No such exception is raised using RESTEasy JAXB.
18918640,2,1,2,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
18879435,2,1,1,javax.xml.bind.JAXB,you can use JAXB concepts to create xml from java and SQL.
18881665,1,0,0,javax.xml.bind.JAXB,Mapping large XML documents using JAXB or Alternative.
18881665,1,0,0,javax.xml.bind.JAXB,"Another option I've explored is building a custom mapping framework using JAXB, but I fear I would be building a product like MapForce, and I estimate it would take a few hundred man hours."
18884232,1,0,0,javax.xml.bind.JAXB,Is it something related to JAXB version?
18890372,2,0,0,javax.xml.bind.JAXB,JAXB allows you to write an XSD to which your XML file should conform and then generate the java beans automatically.
18894572,1,0,1,javax.xml.bind.JAXB,JAXB binding to override or remove XMLSchemaType xs:token.
18894572,1,0,1,javax.xml.bind.JAXB,How can remove the xs:token type from the element or change it to xs:string using JAXB bindings?
18898047,1,0,1,javax.xml.bind.JAXB,"Using JAXB in Eclipse to generate classes from XSD file, how do I ensure imported XSDs end up in a separate package?"
18898047,1,0,1,javax.xml.bind.JAXB,"I am using Eclipse Juno and I have previously been generating the classes using ""New""->""JAXB Classes from Schema""."
18898047,1,0,1,javax.xml.bind.JAXB,"Could someone possibly describe how to generate the classes such that the common classes are shared and using the Eclipse GUI ""JAXB Classes from Schema""?"
18902562,1,0,1,javax.xml.bind.JAXB,Does JAXB provide an alternative to XMLBeans compileXsd?
18902562,1,0,1,javax.xml.bind.JAXB,Is there something within JAXB or any of the other standard Java tooling that provides equivalent functionality?
18902562,1,0,1,javax.xml.bind.JAXB,"Mostly, I don't want to have to drag XMLBeans into a project that is currently relying on JAXB."
18922622,2,1,1,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
18922622,2,1,1,javax.xml.bind.JAXB,JAXB does not provide an alternative to how you have described XmlBeans.compileXsd().
18922622,2,1,1,javax.xml.bind.JAXB,"You could use the JAXB APIs to generate an XML schema (see:  http://wiki.eclipse.org/EclipseLink/Examples/MOXy/JAXB/GenerateSchema), but you would require another tool to interpret it in the way you are looking for."
18906595,1,0,1,javax.xml.bind.JAXB,"(JAXB complains that it can't marshal an interface, but that's beside the point.)"
18918252,2,1,0,javax.xml.bind.JAXB,When JAXB doesn't know what type of object to build it will treat it as a DOM.
18915301,1,0,0,javax.xml.bind.JAXB,I have generated POJOs from above xsd using Maven JAXB plugin.
18920951,2,1,1,javax.xml.bind.JAXB,If you use JAXB annotations in your bean to define @XmlRootElement and @XmlElement then it should marshall it xml.
18920951,2,1,1,javax.xml.bind.JAXB,Spring will marshall the bean to xml when it sees:  Object annotated with JAXB   JAXB library existed in classpath “mvc:annotation-driven” is enabled Return method annotated with @ResponseBody  Follow this sample to know more: http://www.mkyong.com/spring-mvc/spring-3-mvc-and-xml-example/
18921196,1,0,3,javax.xml.bind.JAXB,JAXB empty element unmarshalling.
18921196,1,0,3,javax.xml.bind.JAXB,... <someDate /> ... ) and as a result exception is being throwed when JAXB wants to parse this element  instead to set the appropriate field with null value.
18921196,1,0,3,javax.xml.bind.JAXB,How to configure JAXB to treat empty elements as null ?
18921196,1,0,3,javax.xml.bind.JAXB,Can we do this with JAXB only (not using some third-party workarounds)
18922453,2,1,3,javax.xml.bind.JAXB,"To be valid with the XML schema an optional element should be represented as an absent node.,  Why the Base Problem is Impacting You All JAXB implementations will recognize that empty String is not a valid value for xsd:date."
18922453,2,1,3,javax.xml.bind.JAXB,"The implementation of JAX-WS you are using, leverages EclipseLink MOXy as the JAXB provider."
18922453,2,1,3,javax.xml.bind.JAXB,This has since been fixed in the following bug:  http://bugs.eclipse.org/369994   Work Around If you are using the JAXB APIs directly you could simply override the default ValidationEventHandler.
18922453,2,1,3,javax.xml.bind.JAXB,jaxb.properties In a standalone example to use MOXy as your JAXB provider you need to include a file called jaxb.propeties in the same package as your domain model with the following entry (see:  http://blog.bdoughan.com/2011/05/specifying-eclipselink-moxy-as-your.html).
18936634,2,1,15,javax.xml.bind.JAXB,(For example you can use JAXB annotations to drive both XML and Jackson-generated JSON output.)
18937472,1,0,2,javax.xml.bind.JAXB,JAXB IllegalAnnotationExceptions.
18937472,1,0,2,javax.xml.bind.JAXB,"I am working with JAXB for the first time, and am having some issues understanding what it wants me to do."
18943929,2,0,1,javax.xml.bind.JAXB,"I am always using contract-first, i.e. create the XSD and let JAXB generate the classes."
18946294,2,0,1,javax.xml.bind.JAXB,"Even if I manually mock-up an XSD so that my instance document properly validates, the JAXB unmarshaller ignores elements which belong to a name space which doesn't match, so hacking the XSD doesn't help at all."
18944927,1,0,4,javax.xml.bind.JAXB,I have a project where I want to work with a set of Classes generated by JAXB from an XSD.
18959176,1,0,1,javax.xml.bind.JAXB,JAXB: list and element with the same name.
18959176,1,0,1,javax.xml.bind.JAXB,How Can I map this in JAXB?
18975692,1,0,2,javax.xml.bind.JAXB,JAXB creates extra xml elements during marshal.
18975692,1,0,2,javax.xml.bind.JAXB,I am using xjc from the java SDK to create my JAXB classes from the following xsd file: code.
18983811,2,1,1,javax.xml.bind.JAXB,I imagine you are using JAXB for handling your API messages (request/response) - if not you should look on that.
18983811,2,1,1,javax.xml.bind.JAXB,"Apparently what you are looking for is possible without creating custom MessageBodyWriter, according to this reference - http://jersey.576304.n2.nabble.com/Application-Specific-content-types-and-JAXB-annotations-td6380235.html - ""Anything ""+json"" should work out of the box""... so you would simply need to define your JAXB mappings and it will generate/handle the JSON/XML representations for the @Consumes and @Produces MediaTypes you have on your API."
18983687,1,0,3,javax.xml.bind.JAXB,JAXB Marshaller does not have elements whos value is null.
18983687,1,0,3,javax.xml.bind.JAXB,"When I marshall a java object using JAXB Marshaller, the marshaller does not create empty elements for null files in the java object."
18984458,2,1,5,javax.xml.bind.JAXB,By default a JAXB (JSR-222) implementation will not marshal an attribute/element for null values.
19001106,2,0,0,javax.xml.bind.JAXB,Take a look at Introduction to JAXB for more details.
19007725,2,0,0,javax.xml.bind.JAXB,With JAXB you could model your class like this: code.
19008641,1,0,1,javax.xml.bind.JAXB,How to logically group elements using JAXB?
19008641,1,0,1,javax.xml.bind.JAXB,"Which I am marsheling using JAXB, output displayed is as below code."
19011096,2,1,0,javax.xml.bind.JAXB,If you are using MOXy as your JAXB provider (I'm the MOXy) lead you could use the @XmlPath extension for this use case: code.
19009955,2,0,1,javax.xml.bind.JAXB,"If you use JAX-RS, Jersey, and JAXB, the recommended way is to make the class annotated with @XmlRootElement match the returned Resource Represenation."
19013097,2,1,4,javax.xml.bind.JAXB,JAXB will under the covers grab the InputStream from the supplied URL by URL#openStream().
19020142,2,1,1,javax.xml.bind.JAXB,You can use JAXB to map XML to Java classes.
19033464,2,1,2,javax.xml.bind.JAXB,Go schema first instead of trying to manually tweak a JAXB-annotated class into submission.
19033464,2,1,2,javax.xml.bind.JAXB,"Create an XSD for your message, Generate the JAXB-annotated class from it, Profit."
19024993,1,0,0,javax.xml.bind.JAXB,I am creating web service using JAXB and Jersey.
19029164,1,0,0,javax.xml.bind.JAXB,Poor Performance Using DOM from JAXB.
19029164,1,0,0,javax.xml.bind.JAXB,I am experiencing extremely poor performance using a DOM marshaled from JAXB.
19029164,1,0,0,javax.xml.bind.JAXB,Doing the same transformation using a DOM created by marshaling the JAXB structure to DOM takes about 2 hours.
19029164,1,0,0,javax.xml.bind.JAXB,What is especially interesting is that the XML file source is from toString-ing the DOM created from JAXB so the same objects are being handled.
19029164,1,0,0,javax.xml.bind.JAXB,"I am using Saxon 9HE, Xerces 2.11 and JAXB 2.1.9."
19029164,1,0,0,javax.xml.bind.JAXB,The JAXB-source DOM called it over 4.5 billion times before I killed it.
19032798,1,0,0,javax.xml.bind.JAXB,"I am not sure if the problem is because there are 3 xsd files and something goes wrong between those or it is a configuration problem with JIBX because When I try to use JAXB instead of JIBX, it worked!"
19039641,1,0,3,javax.xml.bind.JAXB,(Also annotate Hibernate annotated entities with JAXB annotation seems wrong.)
19039641,1,0,3,javax.xml.bind.JAXB,Annotate the new report-data-only classes with JAXB 2 annotations in such a way that they are marshaled to an XML document that's similar enough to the old XML document understood by the XSLT.
19039641,1,0,3,javax.xml.bind.JAXB,JAXB 2 XMLStreamWriter?
19041068,2,1,1,javax.xml.bind.JAXB,Use JAXB to transform your document from POJO to XML.
19041364,1,0,2,javax.xml.bind.JAXB,JAXB Unmarshal an unwrapped list of Objects.
19041364,1,0,2,javax.xml.bind.JAXB,"I'm using JAXB, but am not tied to it in any way."
19049793,1,0,0,javax.xml.bind.JAXB,"JAXB, How to unmarshal XML element as list instead of object?"
19049793,1,0,0,javax.xml.bind.JAXB,"In java , I want to get list of IubLinkUtranCell , but JAXB generated it like: code."
19056815,1,0,1,javax.xml.bind.JAXB,JAXB seems to be re-encoding new line char.
19056815,1,0,1,javax.xml.bind.JAXB,"But this doesn't seem to work, again JAXB seems to escape the chars."
19113973,2,0,0,javax.xml.bind.JAXB,A JAXB (JSR-222) implementation will do the following:  \n will be written to XML as a new line.
19066185,2,0,0,javax.xml.bind.JAXB,JAXB only using annotations would work.
19070392,1,0,1,javax.xml.bind.JAXB,JAXB generated classes for fixed attribute in subtype.
19072152,1,0,0,javax.xml.bind.JAXB,Parsing Xml using JAXB with multiple Schemas each in a separate maven module.
19072152,1,0,0,javax.xml.bind.JAXB,I am currently working on having the Maven JAXB plugin generate the model for a really complex set of Xml schemas.
19072152,1,0,0,javax.xml.bind.JAXB,So how can I have JAXB parse all alements in A and B.
22517446,2,0,0,javax.xml.bind.JAXB,In the runtime you just include all the JARs you need and build you JAXB context for the context path com.acme.foo:com.acme.bar  You might want to check the OGC project I mentioned.
19076339,1,0,2,javax.xml.bind.JAXB,XmlAdaptar in JAXB.
19076339,1,0,2,javax.xml.bind.JAXB,"I'm using Moxy 2.5.1 as JAXB Provider, so What I'm missing, or what I'm doing wrong?"
19134478,2,0,2,javax.xml.bind.JAXB,Note:  I'm the EclipseLink JAXB (MOXy) lead and a member of the JAXB (JSR-222) expert group.
19095866,2,1,0,javax.xml.bind.JAXB,"Once I configured my Object wrapper to use JAXB annotations, everything worked as expected."
19087961,2,0,0,javax.xml.bind.JAXB,You can create XmlAdapter for getting Object from XML using JAXB.
